,Rank,Name,URL
21,22,Forms of Inhabitation,https://www.research.ed.ac.uk/en/datasets/forms-of-inhabitation
22,23,Patterns of population structure and complex haplotype sharing at continental and local scales in field isolates of the green alga Chlamydomonas reinhardtii,https://www.research.ed.ac.uk/en/datasets/patterns-of-population-structure-and-complex-haplotype-sharing-at
23,24,Tiempo de lluvia,https://www.research.ed.ac.uk/en/datasets/tiempo-de-lluvia
24,25,Seven Songs for a Long Life Film,https://www.research.ed.ac.uk/en/datasets/seven-songs-for-a-long-life-film
0,1,In-situ rock deformation and micron-scale crack network evolution: a high-resolution time-resolved x-ray micro-tomography dataset,https://www.research.ed.ac.uk/en/datasets/in-situ-rock-deformation-and-micron-scale-crack-network-evolution
1,2,Sculpting the Spirits,https://www.research.ed.ac.uk/en/datasets/sculpting-the-spirits
2,3,16 years Till Summer,https://www.research.ed.ac.uk/en/datasets/16-years-till-summer
3,4,306 trilogy,https://www.research.ed.ac.uk/en/datasets/306-trilogy
4,5,Data archive (Allan Beveridge),https://www.research.ed.ac.uk/en/datasets/data-archive-allan-beveridge
5,6,Voice Perception Assessment - control data,https://www.research.ed.ac.uk/en/datasets/voice-perception-assessment-control-data
6,7,Walk the line,https://www.research.ed.ac.uk/en/datasets/walk-the-line
7,8,Sep2019 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/sep2019-imagexpress-backup
8,9,Sep2018 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/sep2018-imagexpress-backup-2
9,10,Sep2018 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/sep2018-imagexpress-backup
10,11,Sep2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/sep2017-imagexpress-backup
11,12,"Biomedical and Health Experimentation in South Asia: Critical Perspectives on collaboration, governance and competition",https://www.research.ed.ac.uk/en/datasets/biomedical-and-health-experimentation-in-south-asia-critical-pers
12,13,Aug2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/aug2017-imagexpress-backup
13,14,Eco-Congregation Scotland Geospatial Database,https://www.research.ed.ac.uk/en/datasets/eco-congregation-scotland-geospatial-database
14,15,Jul2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/jul2017-imagexpress-backup
15,16,Jun2019 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/jun2019-imagexpress-backup
16,17,Whole genome sequencing data for worldwide cattle and Bos species,https://www.research.ed.ac.uk/en/datasets/whole-genome-sequencing-data-for-worldwide-cattle-and-bos-species
17,18,Jun2018 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/jun2018-imagexpress-backup
18,19,Jun2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/jun2017-imagexpress-backup
19,20,May2018 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/may2018-imagexpress-backup
20,21,May2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/may2017-imagexpress-backup
21,22,Apr2018 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/apr2018-imagexpress-backup
22,23,Apr2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/apr2017-imagexpress-backup
23,24,VaxxPax: a dataset of vaccination ceasefires,https://www.research.ed.ac.uk/en/datasets/vaxxpax-a-dataset-of-vaccination-ceasefires
24,25,Mar2019 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/mar2019-imagexpress-backup
0,1,Mar2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/mar2017-imagexpress-backup
1,2,Feb2019 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/feb2019-imagexpress-backup
2,3,Feb2018 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/feb2018-imagexpress-backup
3,4,Feb2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/feb2017-imagexpress-backup
4,5,Dec2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/dec2017-imagexpress-backup
5,6,Dec2016 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/dec2016-imagexpress-backup
6,7,Nov2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/nov2017-imagexpress-backup
7,8,Nov2016 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/nov2016-imagexpress-backup
8,9,Oct2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/oct2017-imagexpress-backup
9,10,"Education, language and identity 2015-2018",https://www.research.ed.ac.uk/en/datasets/education-language-and-identity-2015-2018
10,11,Sustainable resettlement and environmental conservation: A collaborative approach to the right of return to the Chagos Archipelago,https://www.research.ed.ac.uk/en/datasets/sustainable-resettlement-and-environmental-conservation-a-collabo
11,12,Negotiating Sonic Space for Group Electronics,https://www.research.ed.ac.uk/en/datasets/negotiating-sonic-space-for-group-electronics
12,13,Jan2019 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/jan2019-imagexpress-backup
13,14,Jan2018 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/jan2018-imagexpress-backup
14,15,Jan2017 ImageXpress backup,https://www.research.ed.ac.uk/en/datasets/jan2017-imagexpress-backup
15,16,Scottish Health Survey 2012-2015 datasets with linked prospective health records,https://www.research.ed.ac.uk/en/datasets/scottish-health-survey-2012-2015-datasets-with-linked-prospective
16,17,Gene2Farm,https://www.research.ed.ac.uk/en/datasets/gene2farm
17,18,Hue data and simulated hue data,https://www.research.ed.ac.uk/en/datasets/hue-data-and-simulated-hue-data
18,19,ISST Deca-Alanine,https://www.research.ed.ac.uk/en/datasets/isst-deca-alanine
19,20,An Investigation of Synaptic Dysfunction in Alzheimer’s Disease - Chapter 3 - Thresholding Macros,https://www.research.ed.ac.uk/en/datasets/an-investigation-of-synaptic-dysfunction-in-alzheimers-disease-ch-5
20,21,Analysis software for model checking Edinburgh buses,https://www.research.ed.ac.uk/en/datasets/analysis-software-for-model-checking-edinburgh-buses
21,22,"Single crystal X-ray diffraction data for Rhodospirillum rubrum encapsulated ferritin Rru_A0973, short His-tagged variant",https://www.research.ed.ac.uk/en/datasets/single-crystal-x-ray-diffraction-data-for-rhodospirillum-rubrum-e
22,23,Preservation status of Knowledge Base+ packages,https://www.research.ed.ac.uk/en/datasets/preservation-status-of-knowledge-base-packages
23,24,Diseases of Wild Birds,https://www.research.ed.ac.uk/en/datasets/diseases-of-wild-birds
24,25,Pixidust - Yati Durant (r) and Jules Rawlinson (l) 26.05.17 take 2 (repatch),https://www.research.ed.ac.uk/en/datasets/pixidust-yati-durant-r-and-jules-rawlinson-l-260517-take-2-repatc
0,1,Global sensitivity and uncertainty analysis of an atmospheric chemistry transport model: the FRAME model (version 9.15.0) as a case study,https://www.research.ed.ac.uk/en/datasets/global-sensitivity-and-uncertainty-analysis-of-an-atmospheric-che
1,2,Pixidust - Yati Durant (r) and Jules Rawlinson (l) 25.05.17 take 3,https://www.research.ed.ac.uk/en/datasets/pixidust-yati-durant-r-and-jules-rawlinson-l-250517-take-3
2,3,CKCS CEL data,https://www.research.ed.ac.uk/en/datasets/ckcs-cel-data
3,4,"Lothian Buses Full Fleet GPS Traces, 2014 to 2015",https://www.research.ed.ac.uk/en/datasets/lothian-buses-full-fleet-gps-traces-2014-to-2015
4,5,Pixidust - Yati Durant (r) and Jules Rawlinson (l) 25.05.17 take 2,https://www.research.ed.ac.uk/en/datasets/pixidust-yati-durant-r-and-jules-rawlinson-l-250517-take-2
5,6,"Extended Supplementary Tables for Thesis: ""Omics Measures of Ageing and Disease Susceptibility"" by Erin Macdonald-Dunlop",https://www.research.ed.ac.uk/en/datasets/extended-supplementary-tables-for-thesis-omics-measures-of-ageing
6,7,Systematic review of signal post-processing methods in blood-brain barrier dysfunction assessments via dynamic-contrast enhanced magnetic resonance imaging,https://www.research.ed.ac.uk/en/datasets/systematic-review-of-signal-post-processing-methods-in-blood-brai
7,8,UK Live Music Census Data Collection including toolkit and report,https://www.research.ed.ac.uk/en/datasets/uk-live-music-census-data-collection-including-toolkit-and-report
8,9,Polygenic risk scores and GWAS summary statistics for an analysis of the contribution of common risk variants to multiple sclerosis in Orkney and Shetland,https://www.research.ed.ac.uk/en/datasets/polygenic-risk-scores-and-gwas-summary-statistics-for-an-analysis
9,10,ManySStuBs4J Dataset,https://www.research.ed.ac.uk/en/datasets/manysstubs4j-dataset
10,11,Yati Durant and Christian Svalesen w/Häxan 04.05.2015 mix 1 ﻿,https://www.research.ed.ac.uk/en/datasets/yati-durant-and-christian-svalesen-whäxan-04052015-mix-1
11,12,Laboratory for Laptop and Electronic Audio Performance Practice (LLEAPP) 2013 final performance recording ﻿,https://www.research.ed.ac.uk/en/datasets/laboratory-for-laptop-and-electronic-audio-performance-practice-l
12,13,"Code and Data accompanying ""Ballistic and snake photon imaging for locating optical endomicroscopy fibres""",https://www.research.ed.ac.uk/en/datasets/code-and-data-accompanying-ballistic-and-snake-photon-imaging-for
13,14,Single crystal X-ray diffraction data for Clostridium phytofermentans acylating aldehyde dehydrogenase Cphy1178 C269A mutant soaked with Co-enzymeA,https://www.research.ed.ac.uk/en/datasets/single-crystal-x-ray-diffraction-data-for-clostridium-phytofermen
14,15,Transcription of the field and transcription notebooks belonging to Alexander Carmichael (1832-1912) : GB 237 Coll-97 CW,https://www.research.ed.ac.uk/en/datasets/transcription-of-the-field-and-transcription-notebooks-belonging-
15,16,"Supplementary material for paper ""Time-resolved spectroscopy of fluorescence quenching in optical fibre-based pH sensors""",https://www.research.ed.ac.uk/en/datasets/supplementary-material-for-paper-time-resolved-spectroscopy-of-fl
16,17,"Additional and raw data from ""Role of the alga Chondracanthus chamissoi (C. Agardh) Kützing 1843 in the induction of primary settlement of mytilids larvae""",https://www.research.ed.ac.uk/en/datasets/additional-and-raw-data-from-role-of-the-alga-chondracanthus-cham
17,18,Single crystal X-ray diffraction images collected for Rhodothermus marinus esterase with C-terminal OsmC domain removed.,https://www.research.ed.ac.uk/en/datasets/single-crystal-x-ray-diffraction-images-collected-for-rhodothermu
18,19,Chaotic behaviour of Eulerian MHD turbulence,https://www.research.ed.ac.uk/en/datasets/chaotic-behaviour-of-eulerian-mhd-turbulence
19,20,StORe online questionnaire ﻿,https://www.research.ed.ac.uk/en/datasets/store-online-questionnaire
20,21,Thimido ﻿,https://www.research.ed.ac.uk/en/datasets/thimido
21,22,The Surface of Significance,https://www.research.ed.ac.uk/en/datasets/the-surface-of-significance
22,23,"Macromolecules 2015 ""A Synthetic and Multispectroscopic Speciation Analysis of Controlled Radical Polymerization Mediated by Amine–Bis(phenolate)iron Complexes"" - EPSRC EPSRC EP/M000842/1 ﻿",https://www.research.ed.ac.uk/en/datasets/macromolecules-2015-a-synthetic-and-multispectroscopic-speciation
23,24,Sharvard,https://www.research.ed.ac.uk/en/datasets/sharvard
24,25,Conflict resolution in Spanish bilinguals and monolinguals,https://www.research.ed.ac.uk/en/datasets/conflict-resolution-in-spanish-bilinguals-and-monolinguals
0,1,Single crystal X-ray diffraction data for Clostridium phytofermentans acylating aldehyde dehydrogenase Cphy1178 -H387A,https://www.research.ed.ac.uk/en/datasets/single-crystal-x-ray-diffraction-data-for-clostridium-phytofermen-2
1,2,Dispersion in networks,https://www.research.ed.ac.uk/en/datasets/dispersion-in-networks
2,3,eHistology Atlas: Plates S1-S6 Coronal Supplement (E11.5-E15.5),https://www.research.ed.ac.uk/en/datasets/ehistology-atlas-plates-s1-s6-coronal-supplement-e115-e155
3,4,An Investigation of Synaptic Dysfunction in Alzheimer’s Disease - Chapter 3 - Matlab Scripts,https://www.research.ed.ac.uk/en/datasets/an-investigation-of-synaptic-dysfunction-in-alzheimers-disease-ch-3
4,5,N2An2mTP2 open data,https://www.research.ed.ac.uk/en/datasets/n2an2mtp2-open-data
5,6,Search strategy for retrieval of references on stroke healthcare in MEDLINE Ovid,https://www.research.ed.ac.uk/en/datasets/search-strategy-for-retrieval-of-references-on-stroke-healthcare-
6,7,Supplemental material for Significant Synteny and Co-localization of Ecologically Relevant Quantitative Trait Loci Within and Across Species of Salmonid Fishes,https://www.research.ed.ac.uk/en/datasets/supplemental-material-for-significant-synteny-and-co-localization
7,8,eHistology Atlas: Plates 30-41 Late Gestation (E13.5 – E17.5),https://www.research.ed.ac.uk/en/datasets/ehistology-atlas-plates-30-41-late-gestation-e135-e175
8,9,Feel The Heat - A World Temperature Data Quilt,https://www.research.ed.ac.uk/en/datasets/feel-the-heat-a-world-temperature-data-quilt
9,10,"Supporting data for: ""The properties of human disease mutations at protein interfaces""",https://www.research.ed.ac.uk/en/datasets/supporting-data-for-the-properties-of-human-disease-mutations-at-
10,11,Translanguaging and product-oriented drama: Eight extracts for discourse analysis,https://www.research.ed.ac.uk/en/datasets/translanguaging-and-product-oriented-drama-eight-extracts-for-dis
11,12,Images used to calculate the pressure dependence of the saturated methane concentration in water as a function of pressure,https://www.research.ed.ac.uk/en/datasets/images-used-to-calculate-the-pressure-dependence-of-the-saturated
12,13,Pixidust - Yati Durant (r) and Jules Rawlinson (l) 26.05.17 take 1,https://www.research.ed.ac.uk/en/datasets/pixidust-yati-durant-r-and-jules-rawlinson-l-260517-take-1
13,14,Refractive indices (500-3500 cm-) and emissivity (600-3350 cm-1) of pure water and seawater ﻿,https://www.research.ed.ac.uk/en/datasets/refractive-indices-500-3500-cm-and-emissivity-600-3350-cm-1-of-pu
14,15,"A Robust, Compact SPICE Model for Piezoelectric Ultrasonic Transducer Array Elements",https://www.research.ed.ac.uk/en/datasets/a-robust-compact-spice-model-for-piezoelectric-ultrasonic-transdu
15,16,Polarization Reconfigurable Antennas Using Graphene For Microwave Applications,https://www.research.ed.ac.uk/en/datasets/polarization-reconfigurable-antennas-using-graphene-for-microwave
16,17,The use of test structures to perform chip level characterisation studies of Ni and NiFe electrochemical deposition,https://www.research.ed.ac.uk/en/datasets/the-use-of-test-structures-to-perform-chip-level-characterisation
17,18,CANTERA Reduced Chemical Mechanism for Dimethyl Ether Combustion,https://www.research.ed.ac.uk/en/datasets/cantera-reduced-chemical-mechanism-for-dimethyl-ether-combustion
